id,article,link,alias,feedbackSelection,feedbackInput
1008,https://en.wikipedia.org/wiki/2016%E2%80%9317_Yeovil_Town_F.C._season,http://www.ytfc.net/news/article/2016-17/hedges-loan-cut-short-3545577.aspx,https://www.ytfc.net/hedges-loan-cut-short/,Correct,
1009,https://en.wikipedia.org/wiki/Anacostia_Historic_District,http://www.bytesofhistory.com/DCHistory/Collections/Croggon/Croggon_19070707.html,http://bytesofhistory.com/Collections/Croggon/Croggon_19070707.html,Correct,
1010,https://en.wikipedia.org/wiki/2013_Argentina_floods,http://www.skynews.com.au/topstories/article.aspx?id=860310,https://www.skynews.com.au/page/politics-news?id=860310,Incorrect,
1011,https://en.wikipedia.org/wiki/Lucas_critique,https://www.ubs.com/microsites/nobel-perspectives/en/robert-lucas.html,https://www.ubs.com/microsites/nobel-perspectives/en/laureates/robert-lucas.html,Correct,
1012,https://en.wikipedia.org/wiki/Alvin_E._Roth,https://www.ubs.com/microsites/nobel-perspectives/en/alvin-roth.html,https://www.ubs.com/microsites/nobel-perspectives/en/laureates/alvin-roth.html,Correct,
1013,https://en.wikipedia.org/wiki/1989%E2%80%9390_Associate_Members%27_Cup,http://www.statto.com/football/stats/england/football-league-trophy/1989-1990/results/n.r1-g1,http://www.statto.com/football/stats/results/,Incorrect,
1014,https://en.wikipedia.org/wiki/Arachidic_acid,https://doi.org/10.1201%2F9781439822715,https://doi.org/10.1201,Incorrect,
1015,https://en.wikipedia.org/wiki/Remedies_in_Singapore_constitutional_law,https://doi.org/10.1080%2F10854681.1999.11427082,https://doi.org/10.1037,Incorrect,bad info on wiki - fixed
1016,https://en.wikipedia.org/wiki/Criminal_syndicalism,https://doi.org/10.1080%2F00236567408584310,https://dx.doi.org/10.2139,Incorrect,bad info on wiki - fixed
1017,https://en.wikipedia.org/wiki/Leucospermum,https://doi.org/10.1111%2Fj.1095-8339.1975.tb01644.x,https://doi.org/10.11,Incorrect,bad info on wiki - fixed
1018,https://en.wikipedia.org/wiki/Decahydroxycyclopentane,https://doi.org/10.1021%2Fcr00014a004,https://doi.org/10.1021,Incorrect,bad info on wiki - fixed
1019,https://en.wikipedia.org/wiki/2020_Premier_Lacrosse_League_season,https://www.premierlacrosseleague.com/article/stonybrookannouncment,https://premierlacrosseleague.com/articles/stonybrookannouncment,Correct,
1020,https://en.wikipedia.org/wiki/2019_Premier_Lacrosse_League_season,https://www.premierlacrosseleague.com/article/week10attendance,https://premierlacrosseleague.com/articles/week10attendance,Correct,
1021,https://en.wikipedia.org/wiki/2019_Premier_Lacrosse_League_season,https://www.premierlacrosseleague.com/article/week1playoffattendance,https://premierlacrosseleague.com/articles/week1playoffattendance,Correct,
1022,https://en.wikipedia.org/wiki/2019_Premier_Lacrosse_League_season,https://www.premierlacrosseleague.com/article/week3attendanceandsocialfigures,https://premierlacrosseleague.com/articles/week3attendanceandsocialfigures,Correct,
1023,https://en.wikipedia.org/wiki/1978%E2%80%9379_AC_Milan_season,http://www.footballsquads.co.uk/italy/1978-1979/seriea.htm,https://www.footballsquads.co.uk/italy/2004-2005/seriea.htm,Incorrect,
1024,https://en.wikipedia.org/wiki/Bubacar_Djal%C3%B3,https://www.thefinalball.com/jogo.php?id=4517160,https://www.playmakerstats.com/jogo.php?id=4517160,Incorrect,
1025,https://en.wikipedia.org/wiki/Dani_Carvalho,https://www.thefinalball.com/jogo.php?id=4517090,https://www.playmakerstats.com/jogo.php?id=4517090,Incorrect,
1026,https://en.wikipedia.org/wiki/2018_BYU_Cougars_football_team,https://byucougars.com/athlete/football/1284342/Jeddy-Tuiloma,https://byucougars.com/athlete/football/121507/jeddy-tuiloma,Correct,
1027,https://en.wikipedia.org/wiki/2018_BYU_Cougars_football_team,https://byucougars.com/athlete/football/hirkley-latu/,https://byucougars.com/athlete/football/121502/hirkley-latu,Correct,
1028,https://en.wikipedia.org/wiki/1922_in_Michigan,https://www.sports-reference.com/cfb/schools/michigan-state/1922-schedule.html,https://www.sports-reference.com/cfb/years/1922-schedule.html,Incorrect,
1029,https://en.wikipedia.org/wiki/1924_in_Michigan,https://www.sports-reference.com/cfb/schools/michigan-state/1924-schedule.html,https://www.sports-reference.com/cfb/years/1924-schedule.html,Incorrect,
1030,https://en.wikipedia.org/wiki/Andy_Kwong,https://uk.imdb.com/Sections/Awards/Hong_Kong_Film_Awards/2002,https://www.imdb.com/event/ev0000329/2002/1/,Correct,
1031,https://en.wikipedia.org/wiki/2010%E2%80%9311_Cheltenham_Town_F.C._season,http://news.bbc.co.uk/sport1/hi/football/eng_conf/8810903.stml,http://news.bbc.co.uk/sport2/hi/football/eng_conf/8810903.stm,Correct,
1032,https://en.wikipedia.org/wiki/Gu_Lingyi,http://igokisen.web.fc2.com/sw.html,http://hartdesign.web.fc2.com/sw.html,Incorrect,
1033,https://en.wikipedia.org/wiki/15th_Chunwon,http://igokisen.web.fc2.com/cw.html,http://hartdesign.web.fc2.com/cw.html,Incorrect,
1034,https://en.wikipedia.org/wiki/49th_Indian_Infantry_Brigade,http://www.ordersofbattle.com/UnitData.aspx?UniX=6166&Tab=Su,http://www.ordersofbattle.com/Units/UnitData?tab=su&unix=6166,Incorrect,
1035,https://en.wikipedia.org/wiki/2nd_Indian_Infantry_Brigade,http://www.ordersofbattle.com/UnitData.aspx?UniX=10069&Tab=Sub,http://www.ordersofbattle.com/Units/UnitData?tab=sub&unix=10069,Incorrect,
1036,https://en.wikipedia.org/wiki/3rd_Indian_Infantry_Brigade,http://www.ordersofbattle.com/UnitData.aspx?UniX=6155&Tab=Sub,http://www.ordersofbattle.com/Units/UnitData?tab=sub&unix=6155,Incorrect,
1037,https://en.wikipedia.org/wiki/2nd_Indian_Infantry_Brigade,http://www.ordersofbattle.com/UnitData.aspx?UniX=6157&Tab=Sub,http://www.ordersofbattle.com/Units/UnitData?tab=sub&unix=6157,Incorrect,
1038,https://en.wikipedia.org/wiki/2020_Sri_Lankan_parliamentary_election,"https://economynext.com/sri-lanka-parliamentary-general-election-to-be-held-on-aug-5-70930,%20https://economynext.com/sri-lanka-parliamentary-general-election-to-be-held-on-aug-5-70930/",https://economynext.com/sri-lanka-parliamentary-general-election-to-be-held-on-aug-5-70930/,Correct,
1039,https://en.wikipedia.org/wiki/2015_Portland_Timbers_season,http://www.timbers.com/news/2014/12/portland-timbers-acquire-defender-nat-borchers-real-salt-lake-e,http://www.timbers.com/news/portland-timbers-acquire-defender-nat-borchers-real-salt-lake-exchange-allocatio,Correct,
1040,https://en.wikipedia.org/wiki/National_Women%27s_Soccer_League,http://www.timbers.com/news/2013/04/christine-sinclair-penalty-kick-leads-thorns-fc-1-1-draw-against-fc-kansas-city,http://www.timbers.com/news/christine-sinclair-penalty-kick-leads-thorns-fc-1-1-draw-against-fc-kansas-city,Correct,
1041,https://en.wikipedia.org/wiki/2018%E2%80%9319_Serie_B,http://www.legab.it/en,http://www.legab.it/news/end-polio-now-sui-campi-stop-alla-poliomielite,Incorrect,
1042,https://en.wikipedia.org/wiki/HMS_Otway,http://www.navy.gov.au/hmas-otway=i,https://www.navy.gov.au/hmas-otway-i,Incorrect,
1043,https://en.wikipedia.org/wiki/HMAS_Childers_(ACPB_93),http://www.navy.gov.au/hmas-childers-i,https://www.navy.gov.au/hmas-childers,Correct,
1044,https://en.wikipedia.org/wiki/All-time_Reading_United_A.C._roster,http://www.uslpdl.com/news_article/show/759968?referrer_id=2313812,https://www.uslleaguetwo.com/news_article/show/759968,Correct,Bot fix: https://en.wikipedia.org/wiki/Wikipedia:Link_rot/URL_change_requests#uslpdl.com
1045,https://en.wikipedia.org/wiki/2019_USL_League_Two_season,https://www.uslpdl.com/news_article/show/894993?referrer_id=2242498,http://www.uslleaguetwo.com/news_article/show/894993,Correct,
1046,https://en.wikipedia.org/wiki/2018_U.S._Open_Cup_qualification,https://www.uslpdl.com/news_article/show/896899?referrer_id=2242498,https://www.uslleaguetwo.com/news_article/show/896899,Correct,
1047,https://en.wikipedia.org/wiki/Ahmadreza_Ahmadi,https://posters.imdb.com/name/nm1154554/,https://www.imdb.com/name/nm1154554/,Incorrect,
1048,https://en.wikipedia.org/wiki/2021%E2%80%932022_Democratic_Republic_of_the_Congo_attacks,https://www.radiookapi.net/2021/0/17/actualite/securite/ituri-3-morts-dans-une-nouvelle-attaque-de-la-milice-fpic,https://www.radiookapi.net/securite,Incorrect,
1049,https://en.wikipedia.org/wiki/1892_United_States_presidential_election_in_Georgia,http://geoelections.free.fr/USA/elec_comtes/1892bidw,http://geoelections.free.fr/USA/elec_comtes/1892bidw.htm,Correct,Bot fix: https://en.wikipedia.org/wiki/Wikipedia:Link_rot/URL_change_requests#geoelections.free.fr
1050,https://en.wikipedia.org/wiki/1892_United_States_presidential_election_in_Georgia,http://geoelections.free.fr/USA/elec_comtes/1892weav,http://geoelections.free.fr/USA/elec_comtes/1892weav.htm,Correct,
1051,https://en.wikipedia.org/wiki/1904_United_States_presidential_election_in_Iowa,http://geoelections.free.fr/USA/elec_comtes/1904debs,http://geoelections.free.fr/USA/elec_comtes/1904debs.htm,Correct,
1052,https://en.wikipedia.org/wiki/Aldon_Music,http://www.allmusic.com/artist/leiber-stoller.../biography,https://www.allmusic.com/artist/leiber-stoller-mn0001591077/biography,Correct,
1053,https://en.wikipedia.org/wiki/2009_Graff_Diamonds_robbery,http://fvnews.bbc.co.uk/2/hi/england/london/10524919.stm,https://www.bbc.co.uk/news/england,Incorrect,
1054,https://en.wikipedia.org/wiki/2019_Alabama_Crimson_Tide_football_team,http://lottimpacttrophy.org/2019-watch-list/,http://lottimpacttrophy.org/2019-watch-list-announcement/,Correct,
1055,https://en.wikipedia.org/wiki/34th_Tank_Division_(Soviet_Union),http://niehorster.org/012_ussr/45-04-03_Berlin/Corps_010-Tank.html,http://www.niehorster.org/012_ussr/45-04-03_Berlin/2-Byelo/Corps_010-Tank.html,Correct,
1056,https://en.wikipedia.org/wiki/Cu%C3%A9ntale,http://www.billboard.biz/bbbiz/charts/yearendcharts/2006/hot-latin-songs,https://www.billboard.com/charts/year-end/hot-latin-songs/,Incorrect,
1057,https://en.wikipedia.org/wiki/El_Amor_(Tito_El_Bambino_song),http://www.billboard.biz/bbbiz/charts/yearendcharts/2009/hot-tropical-songs,https://www.billboard.com/charts/year-end/hot-tropical-songs-imprints/,Incorrect,
1058,https://en.wikipedia.org/wiki/El_Amor_(Tito_El_Bambino_song),http://www.billboard.biz/bbbiz/charts/yearendcharts/2009/hot-latin-songs,https://www.billboard.com/charts/year-end/hot-latin-songs/,Incorrect,
1059,https://en.wikipedia.org/wiki/So_Seductive,http://www.billboard.biz/bbbiz/charts/yearendcharts/2005/hot-r-and-and-b-hip-hop-songs,https://www.billboard.com/charts/year-end/hot-r-and-and-b-hip-hop-songs/,Incorrect,
1060,https://en.wikipedia.org/wiki/Kanye_West,http://m.pitchfork.com/news/63742-kanye-west-says-new-album-coming-this-summer/,https://pitchfork.com/news/63742-kanye-west-says-new-album-coming-this-summer/,Correct,Bot fix: https://en.wikipedia.org/wiki/Wikipedia:Link_rot/URL_change_requests#m.pitchfork.com
1061,https://en.wikipedia.org/wiki/90059,http://m.pitchfork.com/news/59813-jay-rock-shares-money-trees-deuce-sequel-to-kendrick-lamars-money-trees/,https://pitchfork.com/news/59813-jay-rock-shares-money-trees-deuce-sequel-to-kendrick-lamars-money-trees/,Correct,
1062,https://en.wikipedia.org/wiki/2010_Chinese_labour_unrest,http://www.csmonitor.com/From-the-news-wires/2010/0601/Honda-stalled-as-China-workers-mull-wage-increasev,https://www.csmonitor.com/From-the-news-wires/2010/0601/Honda-stalled-as-China-workers-mull-wage-increase,Correct,
1063,https://en.wikipedia.org/wiki/2018_USAC_Silver_Crown_Series,https://speed51.com/speed51s-short-track-america-to-showcase-12-races-on-mavtv/,https://www.racingamerica.com/speed51s-short-track-america-to-showcase-12-races-on-mavtv,Correct,
1064,https://en.wikipedia.org/wiki/Cartier_station_(Montreal_Metro),https://rtm.quebec/en/transit-planner/intermodal-installations/cartier-terminus,https://exo.quebec/en/transit-planner/saint-lambert-station,Correct,
1065,https://en.wikipedia.org/wiki/1995%E2%80%9396_Scottish_Challenge_Cup,http://www.statto.com/football/stats/scotland/challenge-cup/1994-1995/results/fn,http://www.statto.com/football/stats/results/,Incorrect,
1066,https://en.wikipedia.org/wiki/Kung_Fu_(1972_TV_series),https://www.scribd.com/doc/161703768/Bruce-Lee-Penthouse-Magazine-Article-1983-pdf,https://www.scribd.com/doc/14666372/Bruce-Lee-Penthouse-Article,Correct,
1067,https://en.wikipedia.org/wiki/Hamsa_Gita,https://www.scribd.com/doc/22837537/A-Quintessence-of-Uddhava-Gita-pdf,https://www.scribd.com/doc/151485795/A-Quintessence-of-Uddhava-Gita-PDF,Correct,
1068,https://en.wikipedia.org/wiki/2010_Kensington_and_Chelsea_London_Borough_Council_election,http://www.londoncouncils.gov.uk/elections2010/boroughs/kensington/default.htm,https://www.grants.londoncouncils.gov.uk/borough/kensington,Incorrect,
1069,https://en.wikipedia.org/wiki/2012_Florida_Tarpons_season,http://www.naplesnews.com/sports/other-sports/pro-football-florida-tarpons-roll-past-lakeland-ul,https://archive.naplesnews.com/sports/other/pro-football-florida-tarpons-roll-past-lakeland-fulfill-pro-foo-ul-ep-388191057-342456331.html,Correct,
1070,https://en.wikipedia.org/wiki/2021_FKF_President%27s_Cup,"https://footballkenya.org/betway-cup-preliminary-round-fixtures-released/,%20https://footballkenya.org/betway-cup-preliminary-round-fixtures-released/",https://footballkenya.org/betway-cup-preliminary-round-fixtures-released/,Correct,
1071,https://en.wikipedia.org/wiki/...And_Mother_Makes_Five,http://www.nostalgiacentral.com/television/comedy/andmothermakesfive.htm,http://nostalgiacentral.com/television/tv-by-decade/tv-shows-1970s/mother-makes-five/,Correct,
1072,https://en.wikipedia.org/wiki/...And_Mother_Makes_Three,http://www.nostalgiacentral.com/television/comedy/andmothermakesthree.htm,https://nostalgiacentral.com/television/tv-by-decade/tv-shows-1970s/mother-makes-three/,Correct,
1073,https://en.wikipedia.org/wiki/Typhoon_Wipha_(2007),http://newsinfo.inquirer.net/breakingnews/regions/view_article.php?article_id=90625,https://opinion.inquirer.net/90625/language-of-criticism,Incorrect,
1074,https://en.wikipedia.org/wiki/3rd_Arkansas_Field_Battery,http://history-sites.com/cgi-bin/bbs53x/arcwmb/arch_config.pl?read=9964,http://www.history-sites.com/cgi-bin/bbs62x/mocwmb/arch_config.pl?md=read;id=9964,Incorrect,
1075,https://en.wikipedia.org/wiki/6th_Arkansas_Field_Battery,http://history-sites.com/cgi-bin/bbs53x/arcwmb/arch_config.pl?read=7391,http://www.history-sites.com/cgi-bin/bbs62x/lacwmb/arch_config.pl?md=read;id=7391,Incorrect,
1076,https://en.wikipedia.org/wiki/2020_Sri_Lankan_parliamentary_election,"https://economynext.com/opinion-sri-lanka-ruling-party-is-ahead-with-12-days-to-go-for-parliamentary-polls-72348,%20https://economynext.com/opinion-sri-lanka-ruling-party-is-ahead-with-12-days-to-go-for-parliamentary-polls-72348/",https://economynext.com/opinion-sri-lanka-ruling-party-is-ahead-with-12-days-to-go-for-parliamentary-polls-72348/,Correct,
1077,https://en.wikipedia.org/wiki/2004_Polish_Film_Awards,https://us.imdb.com/Sections/Awards/Polish_Film_Awards/2004,https://www.imdb.com/event/ev0000887/2004/1/,Correct,
1078,https://en.wikipedia.org/wiki/2006_Polish_Film_Awards,https://us.imdb.com/Sections/Awards/Polish_Film_Awards/2006,https://www.imdb.com/event/ev0000887/2006/1/,Correct,
1079,https://en.wikipedia.org/wiki/2022_Asia_Cup,https://timesofindia.com/sports/cricket/news/asia-cup-to-be-postponed-if-india-reach-finals-of-world-test-championship-pcb/amp_articleshow/81256099.cms,https://timesofindia.indiatimes.com/sports/cricket/news/asia-cup-to-be-postponed-if-india-reach-finals-of-world-test-championship-pcb/articleshow/81256099.cms,Correct,
1080,https://en.wikipedia.org/wiki/2012_Leap_Day_tornado_outbreak,http://www.usc.salvationarmy.org/usc/www_usc_kan.nsf/0/4518B59A261F326A862579B50056D556?opendocument,https://salvationarmyntx.org/north-texas/locations/,Incorrect,
1081,https://en.wikipedia.org/wiki/1933_Texas_tropical_storm,https://newspaperarchive.com/the-gleaner/1933-07-18,https://gleaner.newspaperarchive.com/kingston-gleaner/1933-12-07/page-7/,Incorrect,
1082,https://en.wikipedia.org/wiki/Benjamin_Tayabas,http://opinion.inquirer.net/inquireropinion/columns/view_article.php?article_id=73073,https://technology.inquirer.net/73073/research-iv-intravenous-hospital-care-kidney-failure-saline-solution-health-care-balanced-fluids,Incorrect,
1083,https://en.wikipedia.org/wiki/Artemio_V._Panganiban,http://opinion.inquirer.net/inquireropinion/columns/view_article.php?article_id=48745,https://technology.inquirer.net/48745/chinese-company-buys-clash-of-clans,Incorrect,
1084,https://en.wikipedia.org/wiki/2002_Gosport_Borough_Council_election,http://archive.andoveradvertiser.co.uk/2002/5/3/65005.html,https://www.andoveradvertiser.co.uk/archive/2002/5/3/65005.html/,Incorrect,
1085,https://en.wikipedia.org/wiki/2008_Baltimore_Ravens_season,http://www.nfl.com/videos?videoId=09000d5d80a99841,https://www.nfl.com/videos/,Incorrect,
1086,https://en.wikipedia.org/wiki/Amanda_Reid,http://www.nswis.com.au/media/nswis-news/may-2016/five-nswis-para-cyclists-pedalling-towards-rio.aspx,https://www.nswis.com.au/nswis-news/five-nswis-para-cyclists-pedalling-towards-rio/,Incorrect,
1087,https://en.wikipedia.org/wiki/2022_United_States_Senate_election_in_Alabama,https://yellowhammernews.com/jessica-taylor-launches-bid-for-alabamas-u-s-senate-seat-up-in-2022/amp,https://yellowhammernews.com/jessica-taylor-launches-bid-for-alabamas-u-s-senate-seat-up-in-2022/,Correct,
1088,https://en.wikipedia.org/wiki/409th_Air_Expeditionary_Group,http://m.semissourian.com/story/105917.html,https://www.semissourian.com/story/105917.html,Correct,
1089,https://en.wikipedia.org/wiki/2018_Arena_Football_League_season,https://southphillyreview.com/soul-hosting-arenabowl-xxx-on-saturday-d91b89601ebe,http://southphillyreview.com/2017/08/23/soul-hosting-arenabowl-xxx-on-saturday/,Correct,
1090,https://en.wikipedia.org/wiki/1960_1000_km_N%C3%BCrburgring,http://www.racingsportscars.com/photo/Nurburgring-1960-05-07.html?sort=Results,https://www.racingsportscars.com/updates/results.html,Incorrect,
1091,https://en.wikipedia.org/wiki/2016_Wake_Forest_Demon_Deacons_football_team,http://www.fbschedules.com/ncaa-16/acc/2016-wake-forest-demon-deacons-football-schedule.php,https://fbschedules.com/2016-wake-forest-football-schedule/,Correct,
1092,https://en.wikipedia.org/wiki/2008_Houston_Cougars_football_team,http://media.www.thedailycougar.com/media/storage/paper1206/news/2008/03/04/Sports/Houston.Football.Schedule.Looks.To.Be.A.Good.Trial.For.Sumlin-3249973.shtml,http://thedailycougar.com/2008/03/04/houston-football-schedule-looks-to-be-a-good-trial-for-sumlin/,Correct,
1093,https://en.wikipedia.org/wiki/Amanda_Clark,http://www.sailingworld.com/racing/amanda_clark,https://www.sailingworld.com/racing/amanda-clark/,Correct,
1094,https://en.wikipedia.org/wiki/2018_French_GT4_Cup,https://ffsagt.gt4series.com/fr_fr/news/223/cmr-engage-trois-voitures-dans-le-championnat-de-france-ffsa-gt,https://ffsagt.gt4series.com/news/223/cmr-engage-trois-voitures-dans-le-championnat-de-france-ffsa-gt,Correct,
1095,https://en.wikipedia.org/wiki/2018_French_GT4_Cup,https://ffsagt.gt4series.com/fr_fr/news/230/riviera-motorsport-avec-antoine-leclerc-sur-l-rsquo-audi-r8-lms-gt4,https://ffsagt.gt4series.com/news/230/riviera-motorsport-avec-antoine-leclerc-sur-l-rsquo-audi-r8-lms-gt4,Correct,
1096,https://en.wikipedia.org/wiki/2018_French_GT4_Cup,https://ffsagt.gt4series.com/fr_fr/news/251/feu-dartifice-a-dijon-avec-41-gt4-en-piste,https://ffsagt.gt4series.com/news/251/feu-dartifice-a-dijon-avec-41-gt4-en-piste,Correct,
1097,https://en.wikipedia.org/wiki/Harrison_Gaines,http://beta.latimes.com/sports/ucla/la-sp-lonzo-ball-wooden-20170407-story.html,https://www.latimes.com/sports/ucla/la-sp-lonzo-ball-wooden-20170407-story.html,Correct,
1098,https://en.wikipedia.org/wiki/2017_Cactus_Bowl,http://beta.latimes.com/sports/ucla/la-sp-ucla-football-20171203-story.html,https://www.latimes.com/sports/ucla/la-sp-ucla-football-20171203-story.html,Correct,
1099,https://en.wikipedia.org/wiki/Alkaline_Trio_discography,http://heartandskull.com/deadly/index.html,https://dan.com/buy-domain/deadly.pro?redirected=true,Incorrect,Spam - domain reseller
1100,https://en.wikipedia.org/wiki/Tom_Hutchinson_(English_footballer),http://archive.oxfordmail.net/2008/1/16/216369.html,http://www.oxfordmail.co.uk/archive/2008/1/16/216369.html/,Incorrect,
1101,https://en.wikipedia.org/wiki/Punch_Pubs,http://archive.oxfordmail.net/2006/8/11/101701.html,http://www.oxfordmail.co.uk/archive/2006/8/11/101701.html/,Incorrect,
1102,https://en.wikipedia.org/wiki/Jayasekara_Aponsu,http://www.sundayobserver.lk/2009/07/05/mag04.asp,http://archives.sundayobserver.lk/2009/07/05/mag04.asp,Correct,Bot fix: https://en.wikipedia.org/wiki/Wikipedia:Link_rot/URL_change_requests#sundayobserver.lk
1103,https://en.wikipedia.org/wiki/2009_Karachi_bombing,http://www.nation.com.pk/pakistan-news-newspaper-daily-english-online/Regional/Karachi/31-Dec-2009/Karachi-blast-mastermind-was-arrested-10-days-before-Ashura,https://www.nation.com.pk/31-Dec-2009/karachi-blast-mastermind-was-arrested-10-days-before-ashura,Correct,
1104,https://en.wikipedia.org/wiki/Abdiweli_Gaas,http://wardheernews.com/Articles_2011/July/14_first,https://wardheernews.com/category/opinion/page/14/,Incorrect,
1105,https://en.wikipedia.org/wiki/2006%E2%80%9307_Sunderland_A.F.C._season,http://news.bbc.co.uk/solpda/ukfs_sport/hi/newsid_6164000/6164679.stm,http://news.bbc.co.uk/sport2/hi/olympics_2004/weightlifting/6164679.stm,Correct,
1106,https://en.wikipedia.org/wiki/2017_Camp_Shaheen_attack,http://www.tolonews.com/afghanistan/govt-'covering-'-actual-death-toll-army-base-attack,https://tolonews.com/afghanistan/govt-%E2%80%98covering-%E2%80%99-actual-death-toll-army-base-attack,Correct,
1107,https://en.wikipedia.org/wiki/2016_Varsity_Cup,http://varsitycup.co.za/varsity-cup-news/fnb-uj-make-light-work-of-defending-champions-fnb-shimlas-winning-72-49/,https://www.varsitycup.co.za/news/uj-make-light-work-of-defending-champions-shimlas-winning-72-49,Incorrect,
1108,https://en.wikipedia.org/wiki/2016_Varsity_Cup,http://varsitycup.co.za/varsity-cup-news/fnb-shimlas-remained-unbeaten-after-hosting-fnb-nmmu/,https://www.varsitycup.co.za/news/shimlas-remained-nmmu,Incorrect,
1109,https://en.wikipedia.org/wiki/2021_Kentucky_Derby,https://www.latimes.com/sports/story/2021-12-06/2021-kentucky-derby-winner-medina-spirit-dies.,https://www.latimes.com/sports/story/2021-12-06/2021-kentucky-derby-winner-medina-spirit-dies,Correct,
1110,https://en.wikipedia.org/wiki/2002_Florida_gubernatorial_election,https://www.gainesville.com/article/20020919/News/604177607,https://www.gainesville.com/article/LK/20090407/News/604177607/GS,Incorrect,
1111,https://en.wikipedia.org/wiki/2016_Wyoming_Cowboys_football_team,http://www.fbschedules.com/ncaa-16/mtn-west/2016-wyoming-cowboys-football-schedule.php,https://fbschedules.com/2016-wyoming-football-schedule/,Correct,
1112,https://en.wikipedia.org/wiki/2010_in_Philippine_television,http://m.pep.ph/mobile/news/25398/tns-national-tv-ratings-april-20-22-showtime-and-agua-bendita-lead-the-pack,https://www.pep.ph/lifestyle/25398/an-adventure-packed-saturday-for-moms-and-kids,Incorrect,
1113,https://en.wikipedia.org/wiki/2015%E2%80%9316_ABA_League,http://aba-liga.com/news/tabid/86/id/35946/december-mvp-miro-bilan.aspx,https://www.aba-liga.com/news/35946,Correct,
1114,https://en.wikipedia.org/wiki/2015%E2%80%9316_ABA_League,http://aba-liga.com/news/tabid/86/id/35944/partizan-nis-replaced-boi-with-diki.aspx,https://www.aba-liga.com/news/35944,Correct,
1115,https://en.wikipedia.org/wiki/1884_in_science,http://goldbook.iupac.org/goldbook/A00446.html,https://goldbook.iupac.org/terms/view/A00446,Correct,Bot fix: https://en.wikipedia.org/wiki/Wikipedia:Link_rot/URL_change_requests#goldbook.iupac.org
1116,https://en.wikipedia.org/wiki/Living_polymerization,http://goldbook.iupac.org/goldbook/L03597.html,https://goldbook.iupac.org/terms/view/L03597,Correct,
1117,https://en.wikipedia.org/wiki/History_of_molecular_theory,http://goldbook.iupac.org/goldbook/M04002.html,https://goldbook.iupac.org/terms/view/M04002,Correct,
1118,https://en.wikipedia.org/wiki/List_of_Major_League_Soccer_transfers_2012,http://www.dcunited.com/press-release/2012/08/lionard-pajoy-acquired,https://www.dcunited.com/news/lionard-pajoy-acquired,Correct,
1119,https://en.wikipedia.org/wiki/2009%E2%80%9310_Paris_Saint-Germain_F.C._(Ladies)_season,http://www.statsfootofeminin.fr/match_resume.php?id=7735,https://www.statsfootofeminin.fr/joueur.php?joueur=7735&id=385,Incorrect,
1120,https://en.wikipedia.org/wiki/2009%E2%80%9310_Paris_Saint-Germain_F.C._(Ladies)_season,http://www.statsfootofeminin.fr/match_resume.php?id=7730,https://statsfootofeminin.fr/joueur.php?joueur=7730&id=721,Incorrect,
1121,https://en.wikipedia.org/wiki/2017%E2%80%9318_Eintracht_Frankfurt_season,http://www.eintracht.de/en/news/article/bastian-oczipka-bids-farewell-60950/,https://en.eintracht.de/news/bastian-oczipka-bids-farewell-60950/,Correct,
1122,https://en.wikipedia.org/wiki/2017%E2%80%9318_Eintracht_Frankfurt_season,http://www.eintracht.de/en/news/article/contract-for-nelson-mandela-mbouhom-60751/,https://en.eintracht.de/news/contract-for-nelson-mandela-mbouhom-60751/,Correct,
1123,https://en.wikipedia.org/wiki/2009_Carlton_Football_Club_season,http://www.essendonfc.com.au/news/a/Essendon-mock-Carlton/6170,https://www.essendonfc.com.au/news/58987/essendon-mock-carlton,Correct,
1124,https://en.wikipedia.org/wiki/Aadu_(film),https://timesofindia.com/entertainment/malayalam/movies/news/cult-hit-aadu-to-be-re-released-this-month/amp_articleshow/63199583.cms,https://timesofindia.indiatimes.com/entertainment/malayalam/movies/news/cult-hit-aadu-to-be-re-released-this-month/articleshow/63199583.cms,Correct,Bot fix: https://en.wikipedia.org/wiki/Wikipedia:Link_rot/URL_change_requests#timesofindia.com
1125,https://en.wikipedia.org/wiki/2019_deaths_in_American_television,https://www.abc27.com/news/top-stories/abc27-sports-director-gregg-mace-passed-away-at-65/,https://www.abc27.com/local-news/abc27-sports-director-gregg-mace-passes-away-at-65/,Correct,
1126,https://en.wikipedia.org/wiki/2020_Sri_Lankan_parliamentary_election,"https://economynext.com/sri-lanka-general-elections-2020-live-updates-72653,%20https://economynext.com/sri-lanka-general-elections-2020-live-updates-72653/",https://economynext.com/sri-lanka-general-elections-2020-live-updates-72653/,Correct,
1127,https://en.wikipedia.org/wiki/2014%E2%80%9315_East_Superleague,http://www.archive.dunfermlinepress.com/sport/juniors/articles/2015/05/14/531897-kelty-hearts-crowned-east-super-league-champions/,https://www.dunfermlinepress.com/archive/2015/05/14/,Incorrect,
1128,https://en.wikipedia.org/wiki/Adam_Krikorian,https://www.ncaa.com/waterpolo-womens/article.aspx?id=261324,https://www.ncaa.com/sports/waterpolo-women,Incorrect,
1129,https://en.wikipedia.org/wiki/2016_MXGP_of_Qatar,http://www.dirtbikerider.com/news/motocross-news-s1/Official-entry-list-for-2016-MXGP-of-Qatar-i11890,https://dirtbikerider.com/news/motocross/mxgp/official-entry-list-for-2016-mxgp-of-qatar/,Correct,
